,saleamt,saleTransDate,identifier.Id,identifier.fips,identifier.apn,identifier.attomId,lot.lotSize1,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.N4,location.geoIdV4.SB,location.geoIdV4.ZI,summary.propclass,summary.propsubtype,summary.proptype,summary.yearbuilt,summary.propLandUse,summary.propIndicator,building.size.universalsize,building.rooms.bathstotal,building.rooms.beds,vintage.lastModified,vintage.pubDate,identifier.apnOrig,location.geoIdV4.PL
480,152500.0,2021-10-29,3709959,34029,07  01427-0000-00005-0000-C0053,3709959,0.119697,US,NJ,53 BRIAR MILLS DR,"BRICK, NJ 08724",BRICK,ExaStr,"53 BRIAR MILLS DR, BRICK, NJ 08724",08724,1435,C080,Rooftop,40.107483,-74.131327,0.0,"CO34029, CS3407420, DB3402220, RS0000305954, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,b34509458f4b6e207e3e7e123db964eb,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1120,2.0,2.0,2022-10-05,2022-10-05,,
481,157000.0,2004-09-02,3709960,34029,07  01427-0000-00005-0000-C0051,3709960,0.119697,US,NJ,51 BRIAR MILLS DR,"BRICK, NJ 08724",BRICK,ExaStr,"51 BRIAR MILLS DR, BRICK, NJ 08724",08724,1435,C080,Rooftop,40.107512,-74.131283,0.0,"CO34029, CS3407420, DB3402220, RS0000305954, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,b34509458f4b6e207e3e7e123db964eb,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1120,2.0,2.0,2022-10-27,2022-10-27,,
482,62000.0,2000-02-07,3709961,34029,07  01427-0000-00005-0000-C0071,3709961,0.1188017,US,NJ,71 BRIAR MILLS DR,"BRICK, NJ 08724",BRICK,ExaStr,"71 BRIAR MILLS DR, BRICK, NJ 08724",08724,1435,C080,Rooftop,40.107199,-74.131748,0.0,"CO34029, CS3407420, DB3402220, RS0000305954, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,b34509458f4b6e207e3e7e123db964eb,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1120,2.0,2.0,2022-10-27,2022-10-27,,
483,60000.0,2011-03-18,3712858,34029,07  01429-  02-00002-0000-C1450,3712858,0.1364096,US,NJ,1450 VIOLA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1450 VIOLA CT, BRICK, NJ 08724",08724,7143,C031,Rooftop,40.102694,-74.143903,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1280,2.0,2.0,2018-05-11,2018-05-11,,
484,186000.0,2019-05-31,3712863,34029,07  01429-  02-00002-0000-C1376,3712863,0.1364096,US,NJ,1376 OLIVIA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1376 OLIVIA CT, BRICK, NJ 08724",08724,7127,C031,Rooftop,40.101646,-74.142986,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1300,2.0,2.0,2022-10-05,2022-10-05,,
485,92200.0,2002-10-22,3712864,34029,07  01429-  02-00002-0000-C1372,3712864,0.1125115,US,NJ,1372 OLIVIA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1372 OLIVIA CT, BRICK, NJ 08724",08724,7127,C031,Rooftop,40.101532,-74.143007,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1144,1.0,2.0,2022-11-09,2022-11-09,,
486,170000.0,2019-11-01,3712865,34029,07  01429-  02-00002-0000-C1378,3712865,0.1278926,US,NJ,1378 OLIVIA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1378 OLIVIA CT, BRICK, NJ 08724",08724,7127,C031,Rooftop,40.101699,-74.142976,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1200,2.0,2.0,2022-10-05,2022-10-05,,
487,,2011-10-07,3712866,34029,07  01429-  02-00002-0000-C1380,3712866,0.1364096,US,NJ,1380 OLIVIA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1380 OLIVIA CT, BRICK, NJ 08724",08724,7127,C031,Rooftop,40.101752,-74.142967,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1300,2.0,2.0,2022-04-21,2022-04-21,,
488,70428.0,,3712870,34029,07  01429-  02-00002-0000-C1388,3712870,0.1364096,US,NJ,1388 OLIVIA CT,"BRICK, NJ 08724",BRICK,ExaStr,"1388 OLIVIA CT, BRICK, NJ 08724",08724,7127,C031,Rooftop,40.101878,-74.143340,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1300,2.0,2.0,2020-09-03,2020-09-03,,
489,168000.0,2019-02-17,3764069,34029,07  01429-  02-00002-0000-C0264,3764069,0.1107897,US,NJ,264 TABETHA CT,"BRICK, NJ 08724",BRICK,ExaStr,"264 TABETHA CT, BRICK, NJ 08724",08724,7138,C073,Rooftop,40.102584,-74.141422,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1024,2.0,2.0,2022-10-19,2022-10-19,,
490,93000.0,2013-06-10,3764753,34029,0701386000000010        C304,3764753,0.092011,US,NJ,64 CREEK RD # 304,"BRICK, NJ 08724",BRICK,ExaStr,"64 CREEK RD # 304, BRICK, NJ 08724",08724,3303,C038,Rooftop,40.108341,-74.107691,0.0,"CO34029, CS3407420, DB3402220, RS0000416311, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,13a27d1e870d4b35ac76fd6f8b54a80c,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1988.0,CONDOMINIUM,11,1088,2.0,2.0,2018-05-09,2018-05-09,0701386000000010C304,
491,260000.0,2019-09-09,3765871,34029,07  01307- 101-00001,3765871,0.1721763,US,NJ,326 MADISON CT,"BRICK, NJ 08724",BRICK,ExaStr,"326 MADISON CT, BRICK, NJ 08724",08724,1629,C081,Rooftop,40.097480,-74.101588,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1983.0,SFR,10,1284,2.0,3.0,2022-10-19,2022-10-19,,
492,365000.0,2019-06-25,3864087,34029,07  01067-  22-00013,3864087,0.1147842,US,NJ,70 CEDAR VILLAGE BLVD,"BRICK, NJ 08724",BRICK,ExaStr,"70 CEDAR VILLAGE BLVD, BRICK, NJ 08724",08724,2783,C081,Rooftop,40.089476,-74.096355,0.0,"CO34029, CS3407420, DB3402220, RS0000319844, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,10e8cfd91b27a1290a793e52df00c3cf,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,2000.0,SFR,10,1541,2.0,2.0,2019-08-07,2019-08-07,,
493,500000.0,2022-07-15,3864088,34029,07  01033-  05-00014,3864088,0.2410468,US,NJ,1 LEEDS CT,"BRICK, NJ 08724",BRICK,ExaStr,"1 LEEDS CT, BRICK, NJ 08724",08724,4011,C030,Rooftop,40.081442,-74.094961,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1985.0,SFR,10,2164,3.0,4.0,2022-08-29,2022-08-29,,
494,,,3864089,34029,07  01033-  05-00012,3864089,0.2429982,US,NJ,5 LEEDS CT,"BRICK, NJ 08724",BRICK,ExaStr,"5 LEEDS CT, BRICK, NJ 08724",08724,4011,C030,Rooftop,40.081254,-74.095592,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1986.0,SFR,10,1728,3.0,4.0,,,,
495,354500.0,2010-11-15,3864090,34029,07  01033-  04-00008,3864090,0.3674931,US,NJ,67 OAK KNOLL DR,"BRICK, NJ 08724",BRICK,ExaStr,"67 OAK KNOLL DR, BRICK, NJ 08724",08724,2717,C030,Rooftop,40.082390,-74.095787,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1984.0,SFR,10,2010,3.0,3.0,2022-10-28,2022-10-28,,
496,650000.0,2021-09-03,3864094,34029,07  01033-  05-00008,3864094,0.2542929,US,NJ,13 LEEDS CT,"BRICK, NJ 08724",BRICK,ExaStr,"13 LEEDS CT, BRICK, NJ 08724",08724,4011,C030,Rooftop,40.081033,-74.096822,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1986.0,SFR,10,2408,3.0,5.0,2021-10-19,2021-10-19,,
497,279900.0,2015-11-06,3864095,34029,07  01033-  05-00015,3864095,0.2528926,US,NJ,2 FREDE DR,"BRICK, NJ 08724",BRICK,ExaStr,"2 FREDE DR, BRICK, NJ 08724",08724,4017,C030,Rooftop,40.081670,-74.095159,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1985.0,SFR,10,1202,2.0,3.0,2022-10-19,2022-10-19,,
498,,,3864096,34029,07  01033-  05-00016,3864096,0.2606979,US,NJ,4 FREDE DR,"BRICK, NJ 08724",BRICK,ExaStr,"4 FREDE DR, BRICK, NJ 08724",08724,4017,C030,Rooftop,40.081585,-74.095512,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1985.0,SFR,10,2012,3.0,4.0,,,,
499,355000.0,2020-09-03,3901487,34029,07  00902-  34-00004,3901487,0.2065886,US,NJ,102 VILLAGE WAY,"BRICK, NJ 08724",BRICK,ExaStr,"102 VILLAGE WAY, BRICK, NJ 08724",08724,3744,C001,Rooftop,40.073912,-74.107511,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1965.0,SFR,10,2786,2.0,4.0,2022-10-19,2022-10-19,,
500,,,3901491,34029,07  00902-  28-00002,3901491,0.2137052,US,NJ,105 VILLAGE WAY,"BRICK, NJ 08724",BRICK,ExaStr,"105 VILLAGE WAY, BRICK, NJ 08724",08724,3743,C001,Rooftop,40.073394,-74.107558,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1955.0,SFR,10,1347,2.0,3.0,,,,
501,325000.0,2017-01-27,3901492,34029,07  01037-  21-00024,3901492,0.2662994,US,NJ,210 MIDSTREAMS PL,"BRICK, NJ 08724",BRICK,ExaStr,"210 MIDSTREAMS PL, BRICK, NJ 08724",08724,3700,C016,Rooftop,40.074533,-74.106812,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Commercial,Commercial,COMMERCIAL (NEC),,COMMERCIAL (NEC),20,2200,,,2019-09-07,2019-09-07,,
502,251000.0,2018-03-19,3901493,34029,07  01037-  21-00023,3901493,0.1337925,US,NJ,208 MIDSTREAMS PL,"BRICK, NJ 08724",BRICK,ExaStr,"208 MIDSTREAMS PL, BRICK, NJ 08724",08724,3727,C001,Rooftop,40.074309,-74.106806,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1959.0,SFR,10,1232,2.0,3.0,2022-10-19,2022-10-19,,
503,234000.0,2002-10-23,3901494,34029,07  01037-  21-00021,3901494,0.3576905,US,NJ,204 MIDSTREAMS PL,"BRICK, NJ 08724",BRICK,ExaStr,"204 MIDSTREAMS PL, BRICK, NJ 08724",08724,3727,C001,Rooftop,40.074042,-74.106708,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1959.0,SFR,10,1347,1.0,3.0,2022-10-27,2022-10-27,,
504,345000.0,2021-09-08,3955611,34029,07  01430-  01-00003,3955611,0.2582645,US,NJ,47 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"47 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098265,-74.145791,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1955.0,SFR,10,1000,2.0,3.0,2021-10-05,2021-10-05,,
505,,2013-12-19,3955612,34029,07  01430-  01-00004,3955612,0.2582645,US,NJ,49 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"49 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098316,-74.146051,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1956.0,SFR,10,1068,1.0,3.0,2022-04-20,2022-04-20,,
506,369900.0,2021-05-12,3955613,34029,07  01447-  01-00017,3955613,0.3460055,US,NJ,48 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"48 BURNT TAVERN RD, BRICK, NJ 08724",08724,7008,C031,Rooftop,40.097923,-74.146707,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,1200,2.0,4.0,2021-06-11,2021-06-11,,
507,228000.0,2007-05-15,3955614,34029,07  01430-  01-00005,3955614,0.2582645,US,NJ,51 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"51 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098367,-74.146310,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1956.0,SFR,10,864,1.0,3.0,2022-10-12,2022-10-12,,
508,,,3955618,34029,07  01447-  01-00015,3955618,0.2410468,US,NJ,52 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"52 BURNT TAVERN RD, BRICK, NJ 08724",08724,7008,C031,Rooftop,40.098035,-74.147475,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,780,1.0,3.0,,,,
509,223500.0,2004-07-21,3955619,34029,07  01430-  01-00007,3955619,0.2582645,US,NJ,55 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"55 BURNT TAVERN RD, BRICK, NJ 08724",08724,7007,C031,Rooftop,40.098470,-74.146830,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1956.0,SFR,10,948,1.0,3.0,2022-10-31,2022-10-31,,
510,179900.0,2008-12-01,4016014,34029,07  01429-  02-00002-0000-C0968,4016014,0.1449036,US,NJ,968 SIDS CT,"BRICK, NJ 08724",BRICK,ExaStr,"968 SIDS CT, BRICK, NJ 08724",08724,7173,C073,Rooftop,40.108546,-74.138439,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1987.0,CONDOMINIUM,11,1428,2.0,3.0,2022-10-27,2022-10-27,,
511,270000.0,2018-10-19,4016022,34029,07  01413-  11-00074,4016022,0.1836547,US,NJ,572 ALABAMA AVE,"BRICK, NJ 08724",BRICK,ExaStr,"572 ALABAMA AVE, BRICK, NJ 08724",08724,1202,R001,Rooftop,40.108285,-74.126264,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1967.0,SFR,10,1072,1.0,3.0,2022-10-19,2022-10-19,,
512,180000.0,2020-04-15,4034731,34029,07  01429-  02-00002-0000-C1090,4034731,0.1278926,US,NJ,1090 LIZZIES CT,"BRICK, NJ 08724",BRICK,ExaStr,"1090 LIZZIES CT, BRICK, NJ 08724",08724,7172,C073,Rooftop,40.106991,-74.140559,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1200,2.0,2.0,2022-10-19,2022-10-19,,
513,197500.0,2020-05-05,4034732,34029,07  01429-  02-00002-0000-C0722,4034732,0.1278926,US,NJ,722 KEVIN CT,"BRICK, NJ 08724",BRICK,ExaStr,"722 KEVIN CT, BRICK, NJ 08724",08724,7178,C073,Rooftop,40.106144,-74.137629,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1983.0,CONDOMINIUM,11,1200,2.0,2.0,2022-10-19,2022-10-19,,
514,227500.0,2005-08-08,4034733,34029,07  01429-  02-00002-0000-C0636,4034733,0.1073921,US,NJ,636 DENISE CT,"BRICK, NJ 08724",BRICK,ExaStr,"636 DENISE CT, BRICK, NJ 08724",08724,7163,C073,Rooftop,40.105410,-74.139337,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1979.0,CONDOMINIUM,11,1200,2.0,2.0,2022-11-04,2022-11-04,,
